cmd_seq,t_s,feedback_valid,error_code,segment_id,is_pulse,i_cmd_A,i_meas_A,torque_nm,position_rad,speed_rad_s,v_required_V,Vdc_V,voltage_saturated
626,0.626,1,0,8,1,-0.25,-0.245636419901301,-0.00147381851940781,14.1995932741798,-12.6399669932261,-1.02930910147102,12,0
627,0.627,1,0,8,1,-0.25,-0.242042645034253,-0.00145225587020552,14.1859139410198,-13.5927008118932,-1.03564358630191,12,0
628,0.628,1,0,8,1,-0.25,-0.238103737544586,-0.00142862242526752,14.1709295950771,-14.5420221700451,-1.04196751365807,12,0
629,0.629,1,0,8,1,-0.25,-0.23973633222432,-0.00143841799334592,14.1552877543733,-15.6048027453379,-1.04828090113531,12,0
630,0.63,1,0,8,1,-0.25,-0.241242587076465,-0.00144745552245879,14.1387192811196,-16.9420380004683,-1.05458376630009,12,0
631,0.631,1,0,8,1,-0.25,-0.237713379564808,-0.00142628027738885,14.1206914328684,-18.0218576784946,-1.06087612668959,12,0
632,0.632,1,0,8,1,-0.25,-0.239561738984221,-0.00143737043390532,14.1017760261297,-18.9409147806195,-1.06715799981177,12,0
633,0.633,1,0,8,1,-0.25,-0.241540829793324,-0.00144924497875994,14.0817067779662,-19.9514127174019,-1.07342940314542,12,0
634,0.634,1,0,8,1,-0.25,-0.24024555756861,-0.00144147334541166,14.0608065188726,-21.0285979237353,-1.07969035414018,12,0
635,0.635,1,0,8,1,-0.25,-0.23552295119114,-0.00141313770714684,14.0387134267249,-22.1645937493461,-1.08594087021661,12,0
636,0.636,1,0,8,1,-0.25,-0.239777291040117,-0.0014386637462407,14.0155869490087,-23.1473425301063,-1.09218096876625,12,0
637,0.637,1,0,8,1,-0.25,-0.24115743158061,-0.00144694458948366,13.9915335331044,-24.0634441877044,-1.09841066715164,12,0
638,0.638,1,0,8,1,-0.25,-0.238463014741805,-0.00143077808845083,13.9664932832337,-25.0634123101506,-1.10462998270639,12,0
639,0.639,1,0,8,1,-0.25,-0.240741689612045,-0.00144445013767227,13.9403190443252,-26.2895160063754,-1.11083893273521,12,0
640,0.64,1,0,8,1,-0.25,-0.240307507827343,-0.00144184504696406,13.9131149874313,-27.2163123854668,-1.11703753451398,12,0
641,0.641,1,0,8,1,-0.25,-0.239694937746191,-0.00143816962647715,13.8847935236445,-28.1244456018348,-1.12322580528979,12,0
642,0.642,1,0,8,1,-0.25,-0.242191011200013,-0.00145314606720008,13.855593752807,-29.3186098836216,-1.12940376228098,12,0
643,0.643,1,0,8,1,-0.25,-0.237613212879458,-0.00142567927727675,13.8254432378677,-30.2806653268126,-1.13557142267717,12,0
644,0.644,1,0,8,1,-0.25,-0.238769368578053,-0.00143261621146832,13.7940935799562,-31.3340368474388,-1.14172880363938,12,0
645,0.645,1,0,8,1,-0.25,-0.241142270090805,-0.00144685362054483,13.7617591055285,-32.2865273652988,-1.14787592229998,12,0
646,0.646,1,0,8,1,-0.25,-0.241937675137132,-0.00145162605082279,13.7282581227366,-33.3545606024156,-1.15401279576281,12,0
647,0.647,1,0,8,1,-0.25,-0.241080968364628,-0.00144648581018777,13.6939763898544,-34.4125599165973,-1.16013944110321,12,0
648,0.648,1,0,8,1,-0.25,-0.239767113113262,-0.00143860267867957,13.6585687998021,-35.35122650666,-1.16625587536804,12,0
649,0.649,1,0,8,1,-0.25,-0.242222236217788,-0.00145333341730673,13.6220775274237,-36.4717265401136,-1.17236211557576,12,0
650,0.65,1,0,8,1,-0.25,-0.239854813981034,-0.0014391288838862,13.5847080305021,-37.5317815486211,-1.17845817871646,12,0
651,0.651,1,0,8,1,-0.25,-0.238792319044619,-0.00143275391426772,13.5463323445174,-38.364008205749,-1.18454408175194,12,0
652,0.652,1,0,8,1,-0.25,-0.235225470213756,-0.00141135282128254,13.5069600722579,-39.3858009194244,-1.19061984161568,12,0
653,0.653,1,0,8,1,-0.25,-0.243448818692913,-0.00146069291215748,13.4664571418594,-40.5337907118876,-1.19668547521299,12,0
654,0.654,1,0,8,1,-0.25,-0.241043975760925,-0.00144626385456555,13.4247712267402,-41.5636202689087,-1.20274099942097,12,0
655,0.655,1,0,8,1,-0.25,-0.240516420118103,-0.00144309852070862,13.3823310201904,-42.4027918300168,-1.2087864310886,12,0
656,0.656,1,0,8,1,-0.25,-0.240783938511469,-0.00144470363106881,13.3390266459998,-43.491047016866,-1.21482178703679,12,0
657,0.657,1,0,8,1,-0.25,-0.240239417945466,-0.00144143650767279,13.2945110826219,-44.4277488459721,-1.22084708405839,12,0
658,0.658,1,0,8,1,-0.25,-0.240291687210014,-0.00144175012326009,13.2489373282428,-45.5180384369058,-1.22686233891829,12,0
659,0.659,1,0,8,1,-0.25,-0.237851771354021,-0.00142711062812412,13.2025564701383,-46.5319969058335,-1.23286756835343,12,0
660,0.66,1,0,9,0,0,-0.120591600278893,-0.000723549601673355,13.1556245891215,-46.9750994226218,-0.746862789072841,12,0
661,0.661,1,0,9,0,0,-0.0603190531870157,-0.000361914319122094,13.1087418696426,-46.9834471763109,-0.51524801775772,12,0
662,0.662,1,0,9,0,0,-0.0308427261323998,-0.000185056356794399,13.0615991067259,-46.8598334915489,-0.398829271061457,12,0
663,0.663,1,0,9,0,0,-0.0181353716700246,-0.000108812230020148,13.0150004780304,-46.6540585681317,-0.340009555609688,12,0
664,0.664,1,0,9,0,0,-0.00576851317993878,-3.46110790796327e-05,12.9681762318909,-46.6658149788425,-0.309990373017005,12,0
665,0.665,1,0,9,0,0,-0.00467208117137184,-2.8032487028231e-05,12.9220209320147,-46.4534335656581,-0.29437247239531,12,0
666,0.666,1,0,9,0,0,-0.00016514229575227,-9.9085377451362e-07,12.8756341928523,-46.1798461323373,-0.285956226607985,12,0
667,0.667,1,0,9,0,0,0.00108901258999656,6.53407553997938e-06,12.8294170870817,-46.0266255887863,-0.281141820396971,12,0
668,0.668,1,0,9,0,0,-0.00261555309220686,-1.56933185532412e-05,12.7839324281728,-45.8150963353608,-0.27812934444631,12,0
669,0.669,1,0,9,0,0,-0.00249057363930825,-1.49434418358495e-05,12.7380824088237,-45.5898220712658,-0.276018842413899,12,0
670,0.67,1,0,9,0,0,0.00156301180913553,9.37807085481318e-06,12.692630438363,-45.4448963506668,-0.274360334447376,12,0
671,0.671,1,0,9,0,0,0.000112254707191595,6.7352824314957e-07,12.6473469451278,-45.2183473230843,-0.272928828942047,12,0
672,0.672,1,0,9,0,0,-0.00387412924194913,-2.32447754516948e-05,12.6022405270261,-45.0729481737745,-0.271611828419852,12,0
673,0.673,1,0,9,0,0,0.000539146255117042,3.23487753070225e-06,12.5574901824862,-44.773341504232,-0.27035308246884,12,0
674,0.674,1,0,9,0,0,-0.00098434329503784,-5.90605977022704e-06,12.5127740730362,-44.6556242872985,-0.269124464212902,12,0
675,0.675,1,0,9,0,0,0.00190606459651213,1.14363875790728e-05,12.4684150379906,-44.5462305280187,-0.267911908546636,12,0
676,0.676,1,0,9,0,0,0.00083196389730974,4.99178338385844e-06,12.4241267842851,-44.1404047678112,-0.266708381252769,12,0
677,0.677,1,0,9,0,0,0.00353545588917592,2.12127353350555e-05,12.3801045049795,-44.1209004310866,-0.26551036356087,12,0
678,0.678,1,0,9,0,0,0.00093130768168992,5.58784609013952e-06,12.3361358222599,-43.8465408901681,-0.264316094426696,12,0
679,0.679,1,0,9,0,0,0.00295940855531462,1.77564513318877e-05,12.2926011514356,-43.5965625782024,-0.263124691671866,12,0
680,0.68,1,0,9,0,0,-0.000399480110892306,-2.39688066535384e-06,12.2491687626249,-43.4386109649542,-0.261935712553686,12,0
681,0.681,1,0,9,0,0,-0.000812618453980774,-4.87571072388464e-06,12.2059938599728,-43.2491706764362,-0.260748934050067,12,0
682,0.682,1,0,9,0,0,-0.00503772599524583,-3.0226355971475e-05,12.1628663182818,-42.9257410792993,-0.259564243001968,12,0
683,0.683,1,0,9,0,0,0.00386472763971451,2.3188365838287e-05,12.1197531116177,-42.9562301848328,-0.258381581184624,12,0
684,0.684,1,0,9,0,0,-0.001556886184845,-9.34131710906998e-06,12.0772296550182,-42.6700878309559,-0.257200917843146,12,0
685,0.685,1,0,9,0,0,0.000252897068729524,1.51738241237714e-06,12.0349207354928,-42.3488115744438,-0.256022235960322,12,0
686,0.686,1,0,9,0,0,3.21184862854791e-05,1.92710917712874e-07,11.9925990982937,-42.1364953352999,-0.254845525390513,12,0
687,0.687,1,0,9,0,0,0.000665428109671129,3.99256865802677e-06,11.9503655551459,-42.1687738498333,-0.25367077942659,12,0
688,0.688,1,0,9,0,0,-0.000830676446750989,-4.98405868050594e-06,11.9083777918859,-41.9817699951783,-0.25249799308341,12,0
689,0.689,1,0,9,0,0,-0.0013006835781969,-7.80410146918139e-06,11.8668626192412,-41.5959769245447,-0.251327162239537,12,0
690,0.69,1,0,9,0,0,-0.000834349526565143,-5.00609715939086e-06,11.8253471673223,-41.4663219083255,-0.250158283208104,12,0
691,0.691,1,0,9,0,0,-0.00141481149332094,-8.48886895992565e-06,11.7839195945097,-41.3128840841483,-0.24899135252224,12,0
692,0.692,1,0,9,0,0,-0.00106477328509822,-6.38863971058932e-06,11.7428326532696,-41.068772925881,-0.247826366827778,12,0
693,0.693,1,0,9,0,0,0.000959970099652191,5.75982059791315e-06,11.7020092442686,-40.8139777792539,-0.246663322829602,12,0
694,0.694,1,0,9,0,0,-0.00527637956680011,-3.16582774008006e-05,11.6613749794739,-40.7421470909193,-0.245502217264822,12,0
695,0.695,1,0,9,0,0,0.00515770860469259,3.09462516281556e-05,11.6207314337841,-40.5516078356495,-0.244343046889348,12,0
696,0.696,1,0,9,0,0,0.000171256779005318,1.02754067403191e-06,11.5805373033177,-40.3159413932907,-0.243185808471183,12,0
697,0.697,1,0,9,0,0,-0.0010561252250929,-6.33675135055742e-06,11.5404034509231,-40.1608308769754,-0.242030498787056,12,0
698,0.698,1,0,9,0,0,0.00194208375985999,1.16525025591599e-05,11.5002303576424,-39.9782065701123,-0.24087711462074,12,0
699,0.699,1,0,9,0,0,-0.00175634158749517,-1.0538049524971e-05,11.4607326275386,-39.8460926816888,-0.239725652762204,12,0
700,0.7,1,0,9,0,0,-0.00156689193923872,-9.40135163543232e-06,11.4209211659484,-39.4290053668505,-0.238576110007183,12,0
701,0.701,1,0,9,0,0,0.00413760214026399,2.48256128415839e-05,11.3815565264122,-39.4012315193265,-0.237428483156962,12,0
702,0.702,1,0,9,0,0,-0.00100952495015212,-6.05714970091271e-06,11.342277055165,-39.0818532497415,-0.236282769018262,12,0
703,0.703,1,0,9,0,0,0.0011733252794194,7.0399516765164e-06,11.3033933273742,-38.8778361462831,-0.23513896440318,12,0
704,0.704,1,0,9,0,0,-0.00108404209997758,-6.5042525998655e-06,11.2645781509635,-38.8099011378673,-0.233997066129148,12,0
705,0.705,1,0,9,0,0,0.00030192418964201,1.81154513785206e-06,11.226056653205,-38.7199661996932,-0.23285707101892,12,0
706,0.706,1,0,9,0,0,0.000911479070879491,5.46887442527695e-06,11.1877299237361,-38.5178969740545,-0.231718975900549,12,0
707,0.707,1,0,9,0,0,-0.0021251639708932,-1.27509838253592e-05,11.1492618649765,-38.2690089767826,-0.230582777607378,12,0
708,0.708,1,0,9,0,0,-0.00110577632309119,-6.63465793854712e-06,11.1112149386899,-37.9721587491176,-0.229448472978031,12,0
709,0.709,1,0,9,0,0,0.0003184574298375,1.910744579025e-06,11.073540121456,-37.849942614727,-0.2283160588564,12,0
710,0.71,1,0,9,0,0,0.000678969562314891,4.07381737388934e-06,11.0356224308875,-37.6400773233732,-0.227185532091639,12,0
711,0.711,1,0,9,0,0,-0.000297707474926388,-1.78624484955833e-06,10.998241158612,-37.5903318421514,-0.226056889538152,12,0
712,0.712,1,0,9,0,0,0.00090557067850542,5.43342407103252e-06,10.96097579422,-37.2069094864003,-0.224930128055589,12,0
713,0.713,1,0,9,0,0,-0.00235282042695126,-1.41169225617075e-05,10.9238550162958,-36.9952685651308,-0.223805244508829,12,0
714,0.714,1,0,9,0,0,-0.000428565249982682,-2.57139149989609e-06,10.8868191706833,-37.0972241467541,-0.222682235767981,12,0
715,0.715,1,0,9,0,0,8.23378367891411e-05,4.94027020734846e-07,10.8501015603696,-36.7713806329585,-0.221561098708368,12,0
716,0.716,1,0,9,0,0,0.00075374091995192,4.52244551971152e-06,10.8135167968654,-36.484234531301,-0.220441830210521,12,0
717,0.717,1,0,9,0,0,0.0018225211711751,1.09351270270506e-05,10.7772812574127,-36.3862268393739,-0.21932442716017,12,0
718,0.718,1,0,9,0,0,0.00186570155829593,1.11942093497756e-05,10.7411475299411,-36.2109451527031,-0.218208886448236,12,0
719,0.719,1,0,9,0,0,0.00128409041120074,7.70454246720446e-06,10.7052259922897,-35.8648729272575,-0.217095204970822,12,0
720,0.72,1,0,9,0,0,0.00310896170584923,1.86537702350954e-05,10.6692482252778,-35.7419194665707,-0.215983379629204,12,0
721,0.721,1,0,9,0,0,0.00210109730739148,1.26065838443489e-05,10.6334266326563,-35.5530556622836,-0.214873407329822,12,0
722,0.722,1,0,9,0,0,-0.00106786583545022,-6.40719501270129e-06,10.598246701963,-35.5413088340327,-0.213765284984273,12,0
723,0.723,1,0,9,0,0,0.00145448146056601,8.72688876339607e-06,10.5626994404136,-35.2214746310926,-0.212659009509299,12,0
724,0.724,1,0,9,0,0,0.000150090562823981,9.00543376943889e-07,10.5277303934979,-35.2822650719668,-0.211554577826783,12,0
725,0.725,1,0,9,0,0,-0.00203397690196081,-1.22038614117648e-05,10.4926579315451,-34.8913165942939,-0.210451986863739,12,0
726,0.726,1,0,9,0,0,-0.00174460706796348,-1.04676424077809e-05,10.458170032129,-34.6850380420865,-0.209351233552299,12,0
727,0.727,1,0,9,0,0,0.00239023509793342,1.43414105876005e-05,10.423784043434,-34.574829094173,-0.208252314829712,12,0
728,0.728,1,0,9,0,0,0.00120250305928259,7.21501835569552e-06,10.3895376208738,-34.3376533161068,-0.207155227638329,12,0
729,0.729,1,0,9,0,0,-0.00306331877995158,-1.83799126797095e-05,10.3552318112499,-34.1213297218819,-0.206059968925599,12,0
730,0.73,1,0,9,0,0,0.00043579505328519,2.61477031971114e-06,10.3210527456796,-34.1035766144673,-0.204966535644056,12,0
731,0.731,1,0,9,0,0,-0.00120389549229309,-7.22337295375856e-06,10.2875352148039,-33.8072187932066,-0.203874924751316,12,0
732,0.732,1,0,9,0,0,-0.000407324081696722,-2.44394449018033e-06,10.253767598405,-33.6504051518231,-0.202785133210064,12,0
733,0.733,1,0,9,0,0,0.000532306785836188,3.19384071501713e-06,10.2203264167556,-33.4027271218267,-0.201697157988047,12,0
734,0.734,1,0,9,0,0,0.000723437702796618,4.34062621677971e-06,10.1870348297509,-33.2174041796015,-0.200610996058067,12,0
735,0.735,1,0,9,0,0,-0.00148988891876819,-8.93933351260914e-06,10.1542634001297,-33.056531659336,-0.19952664439797,12,0
736,0.736,1,0,9,0,0,-0.00418335795519721,-2.51001477311832e-05,10.1211173326531,-32.9563000740414,-0.19844409999064,12,0
737,0.737,1,0,9,0,0,0.00078123097726546,4.68738586359276e-06,10.0885201942397,-32.6625608393175,-0.197363359823989,12,0
738,0.738,1,0,9,0,0,0.00211639696819122,1.26983818091473e-05,10.0559340902959,-32.5537247258209,-0.196284420890949,12,0
739,0.739,1,0,9,0,0,0.00122802013545874,7.36812081275245e-06,10.0235610667048,-32.2666001749317,-0.195207280189464,12,0
740,0.74,1,0,10,1,0.25,0.119141922540659,0.000714851535243953,9.99207894208694,-31.6287401801833,0.297868065277518,12,0
741,0.741,1,0,10,1,0.25,0.180240892407872,0.00108144535444723,9.96144265988338,-30.3427798377266,0.536541618502056,12,0
742,0.742,1,0,10,1,0.25,0.211390900900924,0.00126834540540554,9.93217516259056,-29.3987544189589,0.660007382471219,12,0
743,0.743,1,0,10,1,0.25,0.228865598725729,0.00137319359235438,9.90421935212824,-28.0673633637013,0.7258623701671,12,0
744,0.744,1,0,10,1,0.25,0.232453747957109,0.00139472248774266,9.87763227464302,-26.5064290302172,0.762905099550155,12,0
745,0.745,1,0,10,1,0.25,0.237929682872338,0.00142757809723403,9.85242467786007,-25.3801447470861,0.785534841050905,12,0
746,0.746,1,0,10,1,0.25,0.237152329737675,0.00142291397842605,9.82839307722835,-23.9102997372038,0.80095124131582,12,0
747,0.747,1,0,10,1,0.25,0.237814926112601,0.00142688955667561,9.80588176977127,-22.6008760575683,0.812754135080294,12,0
748,0.748,1,0,10,1,0.25,0.23814097011008,0.00142884582066048,9.7845258827134,-21.1831781376213,0.82274345110516,12,0
749,0.749,1,0,10,1,0.25,0.241084042670591,0.00144650425602354,9.76474409818228,-19.8138749226364,0.831819165144985,12,0
750,0.75,1,0,10,1,0.25,0.241536688745653,0.00144922013247392,9.74638371974176,-18.5001839988463,0.840431276432243,12,0
751,0.751,1,0,10,1,0.25,0.239661680872064,0.00143797008523238,9.72926905209707,-17.1394261858442,0.848804795919439,12,0
752,0.752,1,0,10,1,0.25,0.240428850301468,0.00144257310180881,9.71319468685539,-15.7523272197635,0.857052240400199,12,0
753,0.753,1,0,10,1,0.25,0.237124526946361,0.00142274716167817,9.69883650718825,-14.5142793413681,0.865229879569844,12,0
754,0.754,1,0,10,1,0.25,0.240055185011571,0.00144033111006943,9.68578168361864,-13.0228580653793,0.873365859555717,12,0
755,0.755,1,0,10,1,0.25,0.239689833851517,0.0014381390031091,9.67402173014844,-11.8239635734663,0.881474264682369,12,0
756,0.756,1,0,10,1,0.25,0.239741977830748,0.00143845186698449,9.66359234538355,-10.2972597725407,0.889562148354188,12,0
757,0.757,1,0,10,1,0.25,0.238376463489982,0.00143025878093989,9.65449684576529,-9.09715418540322,0.897633048496742,12,0
758,0.758,1,0,10,1,0.25,0.241085789355578,0.00144651473613347,9.6469032508785,-7.68031916076469,0.905688745277486,12,0
759,0.759,1,0,10,1,0.25,0.240982529894884,0.0014458951793693,9.64045038759681,-6.40340061322044,0.913730139966143,12,0
760,0.76,1,0,10,1,0.25,0.241065266919795,0.00144639160151877,9.63562229907618,-4.82106412228622,0.921757694364926,12,0
761,0.761,1,0,10,1,0.25,0.241681556881051,0.00145008934128631,9.6315676320189,-3.62232755891243,0.929771650523668,12,0
762,0.762,1,0,10,1,0.25,0.23987102271266,0.00143922613627596,9.62960209053332,-2.27412024601043,0.937772140594822,12,0
763,0.763,1,0,10,1,0.25,0.242194189736775,0.00145316513842065,9.6282744340066,-0.958448330721556,0.945759241222665,12,0
764,0.764,1,0,10,1,0.25,0.240506016598468,0.00144303609959081,9.62880119909622,0.363620215625806,0.953732890226168,12,0
765,0.765,1,0,10,1,0.25,0.241763319422495,0.00145057991653497,9.63014202452598,1.24329452834194,0.961670703762269,12,0
766,0.766,1,0,10,1,0.25,0.239726698531125,0.00143836019118675,9.63279171772153,2.48154532119465,0.968488667498971,12,0
767,0.767,1,0,10,1,0.25,0.241644424374384,0.00144986654624631,9.6361126574608,3.48476257787273,0.974929733374204,12,0
768,0.768,1,0,10,1,0.25,0.2391350300478,0.0014348101802868,9.64067864219552,4.48190110678005,0.981354923558383,12,0
769,0.769,1,0,10,1,0.25,0.23649196873364,0.00141895181240184,9.6464960329014,5.75246627627024,0.987769333859,12,0
770,0.77,1,0,10,1,0.25,0.243027378085543,0.00145816426851326,9.65313785473996,6.96196371760943,0.994173052077281,12,0
771,0.771,1,0,10,1,0.25,0.239135158750581,0.00143481095250349,9.66101450662903,7.88708467258252,1.00056609720453,12,0
772,0.772,1,0,10,1,0.25,0.2381622734007,0.0014289736404042,9.66992445756899,8.86343530237373,1.00694848714945,12,0
773,0.773,1,0,10,1,0.25,0.240580452843015,0.00144348271705809,9.67969409519525,9.9125258624573,1.01332023972433,12,0
774,0.774,1,0,10,1,0.25,0.242062540962194,0.00145237524577316,9.69096306095142,11.0259919053482,1.01968137268485,12,0
775,0.775,1,0,10,1,0.25,0.241903434964196,0.00145142060978518,9.70291278546502,11.9405313565613,1.02603190374374,12,0
776,0.776,1,0,10,1,0.25,0.242952810740836,0.00145771686444501,9.71605697489254,13.2446227203998,1.03237185057752,12,0
777,0.777,1,0,10,1,0.25,0.242438560195178,0.00145463136117107,9.73027601820809,14.2625129025437,1.0387012308299,12,0
778,0.778,1,0,10,1,0.25,0.239702262247466,0.0014382135734848,9.74559435450141,15.260786421911,1.04502006211352,12,0
779,0.779,1,0,10,1,0.25,0.237594930366265,0.00142556958219759,9.76160290751506,16.3877801728525,1.05132836201083,12,0
780,0.78,1,0,10,1,0.25,0.238900797269223,0.00143340478361534,9.77892024403832,17.2638878230319,1.05762614807456,12,0
781,0.781,1,0,10,1,0.25,0.238195075008757,0.00142917045005254,9.79734398258737,18.4335480266639,1.06391343782798,12,0
782,0.782,1,0,10,1,0.25,0.240632827848945,0.00144379696709367,9.8168868854785,19.3446661485805,1.07019024876504,12,0
783,0.783,1,0,10,1,0.25,0.241726722581965,0.00145036033549179,9.83720350200184,20.4537145648378,1.07645659835048,12,0
784,0.784,1,0,10,1,0.25,0.242030621322406,0.00145218372793443,9.85882359850201,21.5644749528875,1.08271250401993,12,0
785,0.785,1,0,10,1,0.25,0.240925236908401,0.00144555142145041,9.88122053284682,22.5323311606231,1.08895798317991,12,0
786,0.786,1,0,10,1,0.25,0.238197208172185,0.00142918324903311,9.9050321069958,23.5185290330075,1.09519305320795,12,0
787,0.787,1,0,10,1,0.25,0.234677302298555,0.00140806381379133,9.92933148629858,24.5345030693759,1.1014177314526,12,0
788,0.788,1,0,10,1,0.25,0.241146983023963,0.00144688189814378,9.95513644028722,25.7864825763915,1.10763203523352,12,0
789,0.789,1,0,10,1,0.25,0.240454732047626,0.00144272839228576,9.98155892754138,26.8322623516424,1.11383598184146,12,0
